id,Prediction
1,0
2,0.0007268290409367617
3,0
4,0.027143023363046467
5,0.006222331424271142
6,0.041882997404701625
7,1.5665632734906163e-05
8,0.0013020833333333333
9,9.871401614512023e-06
10,0
11,3.072874119959257e-05
12,0.0005509641873278236
13,0
14,5.446919766871834e-05
15,0.016641854171721374
16,0
17,0.0011884919012019937
18,0
19,1.3044034050146485e-06
20,0.013197007465016664
21,0
22,0
23,0
24,0.0013472789529494456
25,0
26,0.0032103766267344656
27,0
28,0.0093963133627792
29,0.0012323818767667114
30,0.0047321429258365836
31,0
32,0
33,0.00023983721010287256
34,0.13427461345690336
35,0
36,0.0019012324815007062
37,0
38,0
39,0
40,0
41,0.00043840420868040335
42,0.0039048799952384953
43,0
44,0
45,0.00031273594063098745
46,1.2529130227779588e-05
47,0
48,0.0001236036243839567
49,0.02493552076991831
50,0.003067484662576687
51,0.0029845209157000406
52,0.0010130449311902927
53,0.00019073049780659929
54,0.0036579041173280184
55,0
56,0.0017567257462920895
57,1.0978153474585575e-05
58,0
59,0.001591161409288452
60,0.0008701198117022722
61,0.006066737481698635
62,0
63,0.003123474327125837
64,0
65,0
66,9.675671491601517e-06
67,0.0004911939190662518
68,0
69,0.0002294727089747556
70,2.172987333789539e-05
71,0
72,0.022727272727272728
73,0
74,0.000184221684528511
75,0.013445997250322755
76,0.00033597693737846276
77,0.477796561141203
78,2.623739716867853
79,0.010802469135802469
80,0.014607679927254178
81,1.7729553392550042e-05
82,0.003890941929339679
83,2.683665666254255e-05
84,0
85,0
86,0
87,0
88,1.0829357429884903
89,0.4259494812064075
90,0
91,0
92,0
93,0
94,0.009725154044106546
95,0.000466875818022112
96,0
97,0.5682094667699363
98,0
99,0
100,0
101,0
102,0
103,0.002967359050445104
104,0
105,0.002881844380403458
106,0.21326702217183424
107,0
108,0.0017485836530248635
109,0
110,0
111,0
112,0.0003595171094692063
113,5.6532308214144386e-05
114,0
115,0.0033894915551052076
116,0
117,0.051575260842170415
118,0
119,0
120,0
121,0.0008062349174378946
122,0.0025187959494602746
123,0.11129805927326986
124,0.002841746763950978
125,0.00726406803222743
126,0
127,0.0001460493646852636
128,0
129,0
130,0.0001235823343118115
131,0
132,0.001160092807424594
133,1.1306461642828876e-05
134,0
135,0
136,0.006666666666666667
137,0
138,0.0196078431372549
