id,Prediction
1,0.06125781115946257
2,0.03770499481848586
3,0.008896442028981249
4,0.02303054318075743
5,0.011854360602494445
6,0.04726094282895823
7,0.005205392550945625
8,0.02484808837730015
9,0.009459763302933123
10,0.0026644543442308427
11,0.013923030264380758
12,0.011708720434715323
13,0.03202723909793571
14,0.011959192114282554
15,0.006570856493613479
16,0.004475961011533812
17,0.02989822442201522
18,0.00428920489878409
19,0.0500272976137158
20,0.02464507044136239
21,0.034837155350420854
22,0.02140535741408758
23,0.061035540205126484
24,0.04301400599490658
25,0.017311674763666886
26,0.028140579364770227
27,0.01395408051370189
28,0.01396474554742759
29,0.04908999400730717
30,0.04186599089950875
31,0.02418419747871718
32,0.03575780113934027
33,0.03648811654554748
34,0.14300985151429957
35,0.040803444508463925
36,0.04417712124822301
37,0.012406802895803579
38,0.0637400973437581
39,0.04357650026632182
40,0.0316787572285399
41,0.03892504096872699
42,0.007159181203356603
43,0.0012992550022791786
44,0.0
45,0.028880806872862645
46,0.014240283088736972
47,0.026887179774132745
48,0.06677524070169734
49,0.07139890021627371
50,0.0716901009866436
51,0.04089568075288445
52,0.021846437563218125
53,0.01832479463096355
54,0.02303101158277342
55,0.011444869051066313
56,0.01768071154791911
57,0.03173186995196309
58,0.009577947561781833
59,0.00931342721480026
60,0.011259817540071805
61,0.028073259030773044
62,0.01277557704315307
63,0.030641258790942913
64,0.018367440593452737
65,0.012599069916364954
66,0.016724634318888498
67,0.013348140302345112
68,0.027868850414586456
69,0.012427223566023236
70,0.015418368853448935
71,0.006394764140901905
72,0.0064299557714886
73,0.047638845466146384
74,0.02141839662955622
75,0.00831518753037883
76,0.0033242206149219082
77,0.06495880239789971
78,0.05083577359601751
79,0.02201863611766633
80,0.04838702871340228
81,0.017925832732880145
82,0.022826937714687103
83,0.013987770162420957
84,0.04039856160129018
85,0.007756518123396216
86,0.031644107753422815
87,0.012661048826960595
88,0.053186134234920746
89,0.06438225935065489
90,0.013915638166447027
91,0.03670061794494389
92,0.011488745665960854
93,0.0070563783542991355
94,0.0035484122723776295
95,0.018851492264893986
96,0.0
97,0.04163937204977093
98,0.009751778135231329
99,0.030644584426605403
100,0.06544095998114136
101,0.043706197929598144
102,0.045437055531300105
103,0.07515931217914275
104,0.06936344753949607
105,0.05060386103573531
106,0.07506498987449414
107,0.006426336504605077
108,0.023322211489246313
109,0.01755642433179072
110,0.002677189263817846
111,0.041397057039254
112,0.3433282323747215
113,0.10253197767752337
114,0.004325999714118326
115,0.06738299086723723
116,0.139101088946803
117,0.05139772966036414
118,0.05747445167247674
119,0.02952440541295479
120,0.034452766228573094
121,0.04765533558717384
122,0.005453863096214134
123,0.10119193755712913
124,0.008639308855291577
125,0.026739428661316712
126,0.0024565010651891204
127,0.012938513817201987
128,0.00909504493315489
129,0.17642156724525088
130,0.015102734995405043
131,0.009723615480075845
132,0.020643655262691723
133,0.03393868621970019
134,0.04025299126893189
135,0.016140701560791587
136,0.018478008657521274
137,0.04677133799183559
138,0.013403450960094973
139,0.019163461248278887
140,0.01799748832514151
141,0.03947202283806545
142,0.01722018196216949
143,0.10131255580593776
144,0.006215828253216109
145,0.03470155379877756
146,0.05481002811703417
147,0.007183614622627072
148,0.014043736252281568
149,0.04202063292078549
150,0.013730246447838249
151,0.08645792038867697
152,0.019967089060596577
153,0.055659905861543256
154,0.07572959742754187
155,0.004449741506182468
156,0.053174592360489506
157,0.058333829975751345
158,0.014469982118669436
159,0.0
160,0.01734522465308778
161,0.04250557662414301
162,0.0337670610001415
163,0.03693235327197303
164,0.028970903220790805
165,0.05418183823603445
166,0.019546345869163397
167,0.07116053784259395
168,0.02574172588049289
169,0.02396441913494118
170,0.10216450216450217
171,0.03056234358805855
172,0.04674577623934115
173,0.018485801349018817
174,0.02186482005583285
175,0.035878404171145975
176,0.007694609377143477
177,0.014511937916599882
178,0.019738593093300928
179,0.007003088778343338
180,0.048793242379052075
181,0.11992551874571386
182,0.0248722377495939
183,0.09346864301949911
184,0.05893703822292483
185,0.012876082053922213
186,0.05852024571901674
187,0.007575757575757576
188,0.029698932054223706
189,0.005422212468515154
190,0.03070901721715694
191,0.06990060179412186
192,0.006657333470198085
193,0.08515664911634319
194,0.013239034815763696
195,0.09103396603396603
196,0.22562260238469822
197,0.012850965134330379
198,0.030270200813923686
199,0.007246376811594203
200,0.016998571378122686
201,0.015949882521961972
202,0.024143436644224317
203,0.012303589963849816
204,0.016011824170112265
205,0.1509551327175973
206,0.03163713744532727
207,0.02717513178820333
208,0.013468074788802601
209,0.046560048982291796
210,0.04497494674169691
211,0.03937313528600301
212,0.03131819092365733
213,0.07147738597198129
214,0.04202939470220237
215,0.03422974013487573
216,0.1105006105006105
217,0.20123337868263053
218,0.03541490258553549
219,0.0
220,0.016528890518776342
221,0.04592881016957364
222,0.026759323213122008
223,0.04235314258005089
224,0.025629919494637384
225,0.012156659174890448
226,0.0007956873680911702
227,0.04678417262637248
228,0.044995434781566875
229,0.007100046817238061
230,0.04102179585566528
231,0.03963349655679308
232,0.004901960784313725
233,0.007985451793897693
234,0.01484191114561923
235,0.06486911079970142
236,0.02195142920841169
237,0.03565274648773553
238,0.03879516001315933
239,0.023610673468261775
240,0.03705047096423132
241,0.011468675398033852
242,0.02267883624367459
243,0.003601835027580029
244,0.13139248676751444
245,0.14246374199043638
246,0.12707123851954644
247,0.03410201346116382
248,0.10089043077217177
249,0.004838709677419355
250,0.36270834719875616
251,0.02002477770553242
252,0.21094503143188445
253,0.025388857253467546
254,0.030817670636077252
255,0.029647538904548368
256,0.06177245897012995
257,0.07214005401779156
258,0.08206798889561381
259,0.0221354453271294
260,0.018249539024993964
261,0.01887084790634483
262,0.03995479036859283
263,0.006603703286696796
264,0.035624534509175694
265,0.017362878627469
266,0.023491618874510185
267,0.0470842769357567
268,0.03764741679742143
269,0.009839086172693868
270,0.06542797680504651
271,0.031245696346911662
272,0.046104355826334716
273,0.017421163108194603
274,0.048924282801295994
275,0.11293460978198006
276,0.019949014940071026
277,0.044653509289392844
278,0.011667142005327287
279,0.030243203448748215
280,0.01269076683852982
281,0.01890092299967464
282,0.05897244407456655
283,0.015021394288107438
284,0.12001504928637255
285,0.008567923174417867
286,0.17831355567248022
287,0.06183063746873556
288,0.027171878883456523
289,0.01740021710188456
290,0.04490156712886794
291,0.13543675715574083
292,0.0
293,0.0056029444746293604
294,0.009036144578313253
295,0.031810294968189705
296,0.006290549493744549
297,0.032615906923180886
298,0.0
299,0.0549680922620713
300,0.02356657240633603
301,0.0153143680525526
302,0.07972379094577034
303,0.1771345781969073
304,0.03151330496677024
305,0.0
306,0.004562053730804181
307,0.03517601456916584
308,0.002287694139544089
309,0.023691737099222496
310,0.008421973933211186
311,0.03528843842618626
312,0.001685423168679393
313,0.014381575646987948
314,0.008411706479148658
315,0.07580372232415107
316,0.028376888489594587
317,0.012976613935737541
318,0.006714502396096638
319,0.021763932816832175
320,0.04613478501838348
321,0.0352804242515366
322,0.01678615135152977
323,0.01577221797810033
324,0.0036769648570890807
325,0.010620878955706197
326,0.00398406374501992
327,0.02712263484165712
328,0.030317759280636736
329,0.029331984924077643
330,0.0028799590981332577
331,0.02150948199058165
332,0.021065696424185276
333,0.02785635073415477
334,0.03217527325058053
335,0.008339819681901789
336,0.25402310747689133
337,0.0910855613009292
338,0.004202579076994842
339,0.0309021536743748
340,0.017431328210113957
341,0.018263595474989777
342,0.11803528562512035
343,0.04653263303659651
344,0.022821597922071835
345,0.007227528157998315
346,0.04220606681552737
347,0.0439168316757166
348,0.03344063547936446
349,0.047146057028749466
350,0.014089093835887904
351,0.018694593723433104
352,0.07063840674139954
353,0.006166708574302238
354,0.015701813212679397
355,0.02236612281242082
356,0.027181166580704973
357,0.020166276121909164
358,0.033732564154494854
359,0.03893411973472658
360,0.041473180354002825
361,0.025789062454338728
362,0.035260397292780056
363,0.022669783670193618
364,0.04971405032928882
365,0.03618660082644968
366,0.0460587686734617
367,0.08601623025289695
368,0.02990425343828988
369,0.001945006292131111
370,0.11299567723713949
371,0.025962787797150173
372,0.04160706729774785
373,0.02214101983430851
374,0.04636858225334475
375,0.008262237405662351
376,0.08685386048983217
377,0.01823463459108766
378,0.026926359927430654
379,0.017936765169348043
380,0.014318202990422867
381,0.08434638428242792
382,0.0033079140740617445
383,0.016669201430723566
384,0.02380252757864075
385,0.06404974744022669
386,0.019715852855810314
387,0.01543519312728394
388,0.08682652241960448
389,0.010847455806695626
390,0.011066150627713742
391,0.03196742631199474
392,0.04199897080449631
393,0.012688617858646063
394,0.005525846773575251
395,0.0655406040197316
396,0.1487310531280248
397,0.03586325887234356
398,0.05073050314135474
399,0.028599412094009253
400,0.025838409201149028
401,0.03107858650317155
402,0.0020176201799191103
403,0.01661634981362204
404,0.05577476540528924
405,0.03594679671441504
406,0.04905596427475651
407,0.03606148647525592
408,0.09424552933125174
409,0.05736314342238709
410,0.0007291651484009566
411,0.030148516352412034
412,0.05183161137243117
413,0.0453855335706948
414,0.049849812160002435
415,0.02128606024645842
416,0.0182313338072802
417,0.005040491900062081
418,0.0
419,0.005591789150313393
420,0.0038545705527133784
421,0.004830917874396135
422,0.055899314282937776
423,0.03890176166686409
424,0.007046475461853493
425,0.015739769583523317
426,0.04477909883280526
427,0.20457701627056465
428,0.03766922608444025
429,0.010362001677791152
430,0.02716083072873858
431,0.05675527084632116
432,0.08524873620415424
433,0.025349631105879906
434,0.0
435,0.009715937880067093
436,0.04685522641539083
437,0.043821236697466154
438,0.004373864255333187
439,0.011234602732841789
440,0.05117934271077935
441,0.022060211783342273
442,0.0022026431718061676
443,0.047978915635039344
444,0.08450457430315042
445,0.011076854857522526
446,0.011017583191764184
447,0.013368667121348264
448,0.13518402340714744
449,0.0364105507824282
450,0.016989809553567728
451,0.009127444073229282
452,0.018591370962838166
453,0.02564732454545284
454,0.0019632062158100472
455,0.018455572800843423
456,0.00609777597413102
457,0.05965401289846031
458,0.007715216045416155
459,0.024019203938594226
460,0.014893670562881264
461,0.07256727816894647
462,0.04393871398810839
463,0.05614847754517778
464,0.03344855761811945
465,0.05956100869962862
466,0.04235140522125677
467,0.014752179777057109
468,0.02480481530693616
469,0.08281160824643811
470,0.021987076299373066
471,0.003968253968253968
472,0.025652278762377984
473,0.0396319981658466
474,0.36600263798631055
475,0.10948109865404625
476,0.0101539119238583
477,0.03246214052179962
478,0.023868869760625022
479,0.02976190476190476
480,0.02134852443862283
481,0.0068371981377817505
482,0.05300092977413333
483,0.014368072497985598
484,0.10543795363939976
485,0.004423946957755616
486,0.062086446616415714
487,0.044816318187336786
488,0.03380747364907847
489,0.025913081188341562
490,0.004790885319911996
491,0.03458807030806936
492,0.025175422261129617
493,0.01394938234920994
494,0.021148198325476326
495,0.013319883887050701
496,0.026074590243591173
497,0.12393049080682395
498,0.011318950215629143
499,0.015276395508617561
500,0.005587630581169771
501,0.015673382013711316
502,0.0015006968445533968
503,0.0194052069270316
504,0.0034900229531081755
505,0.026820219836435066
506,0.020155590199223375
507,0.019641341480025165
508,0.07181210326304704
509,0.03512737587829593
510,0.009537649225279771
511,0.002190922036039846
512,0.007289563733097222
513,0.003651780402849505
514,0.015702135451955517
515,0.014989378478380158
516,0.014880395438089541
517,0.0418971277940417
518,0.10503963136941859
519,0.031536611106744855
520,0.09416303878013825
521,0.03952809764720134
522,0.030787949503677154
523,0.01417633140394344
524,0.001914285058174638
525,0.05778356930472119
526,0.2740389719536253
527,0.04229783936675986
528,0.03356381683821817
529,0.027076013526015408
530,0.04555596058064026
531,0.032179311807730974
532,0.022480041875043374
533,0.02220654273984834
534,0.002004008016032064
535,0.0050545466656286625
536,0.014086776220755284
537,0.002150537634408602
538,0.02659050327743447
539,0.02767752731727108
540,0.0013876780616381746
541,0.058197271749751554
542,0.0
543,0.05557094686704033
544,0.014991678808600608
545,0.022207362872148327
546,0.054076632185084496
547,0.0329901104160915
548,0.01128632004173833
549,0.009390039982414234
550,0.03842050086962372
551,0.04268687083077398
552,0.024895839088294874
553,0.00759343115225658
554,0.015775248869942908
555,0.03542540766695124
556,0.022513588903021155
557,0.06144636054521238
558,0.013758265000953744
559,0.022275753995203477
560,0.01663728982727906
561,0.05598948709989117
562,0.0023878084584443592
563,0.013318258897265603
564,0.05301590248966601
565,0.015218565181031074
566,0.050909894268136635
567,0.10492683195069492
568,0.0026778862692175384
569,0.026932667991418406
570,0.0044287016948424554
571,0.05359598996207357
572,0.0227693516390347
573,0.04963067395448136
574,0.033468091873172505
575,0.025310317301443872
576,0.024583807486647374
577,0.04114443078586069
578,0.04374503679261547
579,0.01724994203938478
580,0.04100421541065502
581,0.08341754226146449
582,0.024262270556150364
583,0.012722214522363356
584,0.03633368634593397
585,0.05569587082084104
586,0.05667911161196828
587,0.008213333816503526
588,0.03345107185641403
589,0.0
590,0.04660444267800155
591,0.017328139074696245
592,0.03372867868728746
593,0.007861535154556884
594,0.04761261970924514
595,0.023024345610674717
596,0.04278044162104496
597,0.005209229304064197
598,0.038963862211742493
599,0.002206419001108278
600,0.03983674693972406
601,0.025349923971770702
602,0.02574785762752345
603,0.046881422861482724
604,0.05465001354123801
605,0.034311748706661996
606,0.03106625001037064
607,0.0476389217818826
608,0.017008191762895777
609,0.02639535359315112
610,0.01283657202145118
611,0.03313472448891161
612,0.06201581221380644
613,0.006203548497898477
614,0.03121934319447039
615,0.014344681439993293
616,0.014461761158600664
617,0.0027134988306474137
618,0.008658008658008658
619,0.024188438248544435
620,0.08589893028396184
621,0.016706199684184665
622,0.020090919820512153
623,0.0086219220164928
624,0.20814132710925104
625,0.016880944631138574
626,0.011505632547159906
627,0.01827878026451379
628,0.03579671371659555
629,0.032431115859337355
630,0.008284515120510476
631,0.008021619766643787
632,0.020913779384610354
633,0.03638005411099088
634,0.0243873519670237
635,0.0019192052775526551
636,0.002875161060540539
637,0.03651776722379764
638,0.01782017163044606
639,0.04263767815898815
640,0.021517673741603356
641,0.07215936080588238
642,0.020480352548249807
643,0.024044481071926013
644,0.03077970873596849
645,0.043510033720814544
646,0.05839226860192989
647,0.1281370619578492
648,0.0028963232262294463
649,0.06283289844893397
650,0.042089814216373644
651,0.049500120864093194
652,0.018752251714913962
653,0.04889483656937338
654,0.0439831302720848
655,0.011762355042486704
656,0.02592170527431038
657,0.004712981634400263
658,0.04892467053471454
659,0.04571313213447436
660,0.017210519980670812
661,0.020208447300187785
662,0.05632031605876673
663,0.018369279908394112
664,0.07209594487801327
665,0.005743311221166049
666,0.05231830882576847
667,0.005703422053231939
668,0.03466167307581098
669,0.055340062157367156
670,0.011050404122776646
671,0.038782642212351545
672,0.039836108149913944
673,0.03408601260178545
674,0.10632419107238957
675,0.02038195701047503
676,0.021184821279470443
677,0.0
678,0.08888425091253199
679,0.030372594138635998
680,0.03970842370741578
681,0.004396152612626823
682,0.0360875504191587
683,0.04517934211912912
684,0.10956882297927731
685,0.022244023766101916
686,0.05852916962052127
687,0.05519692631293183
688,0.011200674945510938
689,0.034589440488533345
690,0.00520670636812066
691,0.0
692,0.036676102270383
693,0.06573252260919783
694,0.05179021188662902
695,0.014750995707384692
696,0.04181905362726093
697,0.03740501644028724
698,0.20041118273791048
699,0.0062489727348126545
700,0.04192595004192149
701,0.0051626301555291725
702,0.02531024974831377
703,0.005837460591435068
704,0.05284520245151178
705,0.06327806034487331
706,0.05733808233685354
707,0.02066389134414428
708,0.0301985677190851
709,0.0073243126602561505
710,0.0327192956021269
711,0.03682808718566556
712,0.021655008348071915
713,0.03119166492400289
714,0.008163605767071046
715,0.07195557545317877
716,0.002645366744804182
717,0.06633777022762007
718,0.031870236802263585
719,0.049128554124681666
720,0.011273770068448086
721,0.025740832984344705
722,0.17631529380283656
723,0.013451200035989833
724,0.004356403339554768
725,0.07417226785519501
726,0.06734165617903005
727,0.014718393265610107
728,0.024586062310126205
729,0.025168074134922523
730,0.022942629446777395
731,0.14796226150392816
732,0.040581121970933456
733,0.00254375080781372
734,0.019264368424546638
735,0.024474534211707887
736,0.22476564462173135
737,0.0308233184833191
738,0.058201111324354016
739,0.02169540837799624
740,0.022161967201574824
741,0.019941008069600075
742,0.05964252075847819
743,0.07160439717491986
744,0.01015228426395939
745,0.028583399571536567
746,0.014236990693386416
747,0.03350137766726446
748,0.02235919342248429
749,0.017152001672969475
750,0.008577809758968656
751,0.012762645242534943
752,0.19826530640788217
753,0.030758205672767176
754,0.013673710731664993
755,0.012470785765421124
756,0.1393000832824609
757,0.051864735092160226
758,0.009938020156166226
759,0.015708767452445305
760,0.007062366345963315
761,0.028009129256533167
762,0.035032935558799466
763,0.1426571129807693
764,0.04656285669364761
765,0.01211231908526515
766,0.03778278073292473
767,0.004245523932019971
768,0.061430131399349205
769,0.03520428748163693
770,0.04256785148173464
771,0.023935944825035266
772,0.026168195546285123
773,0.022664587279822165
774,0.012159666191707325
775,0.08206913020243228
776,0.03706058337509732
777,0.2271090370092835
778,0.020825656023206233
779,0.055270324527131064
780,0.01869801083264772
781,0.04158285205285499
782,0.011631869378569913
783,0.03451508180248347
784,0.011461043252123614
785,0.04285732766287584
786,0.027582225838352795
787,0.016253251303904887
788,0.02185178241609436
789,0.03452138310668534
790,0.020598104019356033
791,0.004934021980674217
792,0.021223551435657056
793,0.2917688683051926
794,0.03300009840816477
795,0.040526956585611285
796,0.012118901019152055
797,0.0651430863706599
798,0.03832278947504791
799,0.010875357180467147
800,0.024983537837070947
801,0.04713227827089699
802,0.013874743506051257
803,0.022523957721330173
804,0.021830067652917246
805,0.05217734654262441
806,0.011494252873563218
807,0.013581406538739038
808,0.01740611882475106
809,0.009797822078681356
810,0.029205370211852693
811,0.009580014416755522
812,0.044408714222594035
813,0.05787721766606882
814,0.048849461527102477
815,0.04391485837849501
816,0.04532216037963744
817,0.015461182809282088
818,0.044402074528381644
819,0.021369375345396145
820,0.06633081366678914
821,0.004867481818537662
822,0.03867203829364717
823,0.049296150772011764
824,0.00020454934145139027
825,0.037399685173139095
826,0.009340643506233672
827,0.014689653204299583
828,0.05406840696921501
829,0.11156763220457458
830,0.021268383264074535
831,0.027874564459930314
832,0.03973817350967979
833,0.017462202693506547
834,0.00703557711630313
835,0.0027979411921041832
836,0.02370817812868928
837,0.01483165167879476
838,0.05566207813547567
839,0.034012649987000855
840,0.008561686010497348
841,0.041845414968937594
842,0.012650148155498935
843,0.04202711165044675
844,0.03746693041380659
845,0.004737346297046001
846,0.020469615079921462
847,0.03506917796544192
848,0.06857318844871474
849,0.0688853001871375
850,0.012175220746209022
851,0.14207231945610058
852,0.01669220334887501
853,0.03953662154656397
854,0.0012298080128861763
855,0.05262102408695285
856,0.011900933619283956
857,0.02345934055205045
858,0.05390036919313647
859,0.04670179733333471
860,0.023349049868128843
861,0.058746911087256895
862,0.16227349943147465
863,0.0208873169084932
864,0.007820206756765948
865,0.01671675429034131
866,0.022957066626917343
