id,Prediction
1,0.02717537
2,0.88596547
3,0.12652813
4,0.9970193
5,0.98000115
6,0.995031
7,0.98612183
8,0.92138714
9,0.5021252
10,0.8974259
11,0.8241199
12,0.32094407
13,0.070862904
14,0.29109776
15,0.9860028
16,0.5275873
17,0.86311734
18,0.0347234
19,0.027490973
20,0.9957072
21,0.046659816
22,0.21223608
23,0.11682475
24,0.5614704
25,0.7531771
26,0.9784057
27,0.0405655
28,0.9962907
29,0.995374
30,0.95991755
31,0.39165682
32,0.116376035
33,0.5046633
34,0.99754107
35,0.068620615
36,0.9948259
37,0.05105971
38,0.95621616
39,0.097165726
40,0.5792328
41,0.2425687
42,0.97871804
43,0.23308821
44,0.9958817
45,0.90948206
46,0.23026797
47,0.027449297
48,0.7994368
49,0.99752194
50,0.902097
51,0.89438343
52,0.89034754
53,0.6772271
54,0.47129944
55,0.05377877
56,0.73753434
57,0.51240176
58,0.91035634
59,0.9261128
60,0.7668632
61,0.9948618
62,0.08065636
63,0.9304679
64,0.32158998
65,0.11465305
66,0.44446424
67,0.9019928
68,0.048200235
69,0.8819649
70,0.3603595
71,0.070313275
72,0.9584765
73,0.6619212
74,0.6309512
75,0.92819685
76,0.95829546
77,0.98926336
78,0.92819685
79,0.99194795
80,0.9522261
81,0.15502402
82,0.9437393
83,0.564416
84,0.027406693
85,0.070099875
86,0.7052064
87,0.46391985
88,0.99757296
89,0.9975649
90,0.24423842
91,0.1123584
92,0.12608133
93,0.2226754
94,0.99534506
95,0.94156045
96,0.93280065
97,0.98926336
98,0.07703102
99,0.036438234
100,0.029332073
101,0.7918256
102,0.034965105
103,0.9909458
104,0.061295014
105,0.97119665
106,0.99150157
107,0.019264938
108,0.8214626
109,0.04918119
110,0.07524703
111,0.22134072
112,0.67654395
113,0.07759303
114,0.87229633
115,0.6090809
116,0.052305475
117,0.99583685
118,0.08683206
119,0.029278772
120,0.051614158
121,0.97211456
122,0.621944
123,0.9975067
124,0.9899011
125,0.99752194
126,0.3240309
127,0.5389971
128,0.2450029
129,0.036280934
130,0.67111933
131,0.8199324
132,0.9507077
133,0.12977742
134,0.80927694
135,0.048281144
136,0.98010767
137,0.31667745
138,0.99547285
139,0.8699364
140,0.12427174
141,0.5588994
142,0.5869195
143,0.07257469
144,0.9653157
145,0.49932322
146,0.9803687
147,0.082541175
148,0.98926336
149,0.5541075
150,0.02910467
151,0.1078869
152,0.900594
153,0.97633135
154,0.997271
155,0.5397688
156,0.45209366
157,0.66808486
158,0.051130604
159,0.29355273
160,0.93992376
161,0.23791997
162,0.9975248
163,0.8115409
164,0.08983207
165,0.35863715
166,0.9812819
167,0.04614746
168,0.50578994
169,0.9689358
170,0.08312983
171,0.78577924
172,0.99428636
173,0.86110204
174,0.8482171
175,0.9898094
176,0.08532898
177,0.64327854
178,0.9799012
179,0.14957146
180,0.14793825
181,0.7081608
182,0.64271057
183,0.5956313
184,0.9953745
185,0.99739385
186,0.98986393
187,0.34034553
188,0.88974524
189,0.8984783
190,0.1673597
191,0.99721247
192,0.077908605
193,0.24002682
194,0.50167966
195,0.29860592
196,0.038154766
197,0.47014204
198,0.997543
199,0.2825469
200,0.48164374
201,0.993401
202,0.6167198
203,0.8748282
204,0.6162219
205,0.13067709
206,0.9772838
207,0.94679046
208,0.68594295
209,0.07083371
210,0.9975406
211,0.90850645
212,0.42114776
213,0.13649653
214,0.14996208
215,0.9408502
216,0.9955218
217,0.11020007
218,0.99020886
219,0.93753076
220,0.14649054
221,0.9937216
222,0.68901455
223,0.9954886
224,0.98926336
225,0.997338
226,0.9768231
227,0.9975618
228,0.9975574
229,0.041907735
230,0.11014181
231,0.97875893
232,0.99422294
233,0.07378825
234,0.99176747
235,0.10011028
236,0.11330037
237,0.029262897
238,0.9973123
239,0.9876742
240,0.1206034
241,0.1322006
242,0.1851245
243,0.989703
244,0.92811155
245,0.995764
246,0.13155274
247,0.9972057
248,0.99542576
249,0.089847
250,0.091323145
251,0.47918478
252,0.9955505
253,0.075960435
254,0.029315712
255,0.5282259
256,0.99730957
257,0.2562622
258,0.07132926
259,0.09074572
260,0.04049
261,0.73871297
262,0.9974982
263,0.14210947
264,0.9818657
265,0.76860464
266,0.03157504
267,0.9975573
268,0.92819685
269,0.684585
270,0.022536384
271,0.9203646
272,0.3248537
273,0.936088
274,0.10375573
275,0.9951918
276,0.92668414
277,0.98031884
278,0.09861883
279,0.07238192
280,0.05329162
281,0.09717179
282,0.2532853
283,0.11642488
284,0.03140866
285,0.5480924
286,0.9974058
287,0.98870975
288,0.029303584
289,0.9600038
290,0.15218784
291,0.06256335
292,0.14199805
293,0.7881584
294,0.123391464
295,0.07194345
296,0.74529517
297,0.99738973
298,0.02735174
299,0.041233685
300,0.9919144
301,0.9313892
302,0.99752253
303,0.94487643
304,0.16527465
305,0.92819685
306,0.7407978
307,0.5397128
308,0.9878064
309,0.12012971
310,0.08634695
311,0.9975617
312,0.041727006
313,0.9845145
314,0.25168794
315,0.98199224
316,0.05943838
317,0.13850129
318,0.9897029
319,0.07012994
320,0.9674352
321,0.058230013
322,0.90154696
323,0.47471893
324,0.6278207
325,0.55422723
326,0.9937265
327,0.99756867
328,0.15434334
329,0.5516017
330,0.09541917
331,0.35739592
332,0.077407286
333,0.03764664
334,0.97199947
335,0.5516858
336,0.09401625
337,0.031542227
338,0.12316644
339,0.70347786
340,0.072802395
341,0.14459519
342,0.09832703
343,0.027589798
344,0.9744133
345,0.25670016
346,0.98518133
347,0.5937957
348,0.06253176
349,0.0849041
350,0.97601056
351,0.25485367
352,0.044495594
353,0.9086375
354,0.18736356
355,0.26171598
356,0.614698
357,0.7690207
358,0.060511433
359,0.3123603
360,0.9960998
361,0.03249425
362,0.9677829
363,0.42208898
364,0.14865616
365,0.98282903
366,0.997511
367,0.96520066
368,0.10671428
369,0.8203706
370,0.050075117
371,0.12730233
372,0.6920523
373,0.6344789
374,0.106959656
375,0.5832693
376,0.99755955
377,0.12929514
378,0.99556005
379,0.100938715
380,0.03366317
381,0.09679852
382,0.70446545
383,0.061204433
384,0.7684357
385,0.1358368
386,0.93764424
387,0.079493225
388,0.90615517
389,0.20059685
390,0.6143479
391,0.6604261
392,0.6593021
393,0.13298213
394,0.92862433
395,0.9965905
396,0.080546446
397,0.9975424
398,0.10018673
399,0.9935334
400,0.9975388
401,0.33606315
402,0.111036025
403,0.99727124
404,0.47149011
405,0.10732075
406,0.99511164
407,0.87898684
408,0.99353325
409,0.21554038
410,0.9897752
411,0.69847316
412,0.14988168
413,0.04215608
414,0.95356286
415,0.92819685
416,0.040362537
417,0.56740355
418,0.15932642
419,0.039372943
420,0.2295223
421,0.865557
422,0.13654387
423,0.99755055
424,0.18410712
425,0.5541023
426,0.99754757
427,0.99755496
428,0.4640479
429,0.80754757
430,0.5641076
431,0.096042424
432,0.047061943
433,0.28142866
434,0.1651799
435,0.03405058
436,0.03525099
437,0.6177084
438,0.9900405
439,0.88960665
440,0.841028
441,0.9975431
442,0.12055699
443,0.9591859
444,0.9975459
445,0.064129025
446,0.0942607
447,0.06109712
448,0.9975253
449,0.15155187
450,0.08414526
451,0.99745125
452,0.93315333
453,0.99757296
454,0.08263885
455,0.9974158
456,0.31540167
457,0.9922185
458,0.07061795
459,0.99754757
460,0.8978871
461,0.083397135
462,0.5029872
463,0.97108275
464,0.5132367
465,0.9975573
466,0.030502843
467,0.08481096
468,0.03610662
469,0.25410816
470,0.997535
471,0.9809589
472,0.6882143
473,0.27169472
474,0.13504793
475,0.9975552
476,0.0873452
477,0.9227709
478,0.98246485
479,0.9958236
480,0.7561422
481,0.76662046
482,0.9950153
483,0.8322675
484,0.06301984
485,0.16049047
486,0.9699561
487,0.8658266
488,0.9974989
489,0.87623835
490,0.9768232
491,0.9937941
492,0.041063193
493,0.97988117
494,0.4746579
495,0.9975006
496,0.09267841
497,0.056049492
498,0.13413075
499,0.06147229
500,0.068841636
501,0.99715817
502,0.7435142
503,0.018999605
504,0.9964831
505,0.99745125
506,0.13901857
507,0.10380641
508,0.13124803
509,0.10555683
510,0.1322177
511,0.24219939
512,0.99019134
513,0.07094937
514,0.063945524
515,0.9676396
516,0.08326782
517,0.5783899
518,0.9975656
519,0.9825601
520,0.09045462
521,0.0708866
522,0.9932755
523,0.29721197
524,0.8541074
525,0.9955711
526,0.99754155
527,0.113410324
528,0.48990008
529,0.9975573
530,0.78508276
531,0.64992
532,0.9952036
533,0.6302473
534,0.031264022
535,0.5978575
536,0.9447956
537,0.9849711
538,0.99748886
539,0.908986
540,0.45759985
541,0.08625605
542,0.99756783
543,0.9975078
544,0.995057
545,0.64582807
546,0.23135157
547,0.23426683
548,0.9755697
549,0.19211043
550,0.14279167
551,0.7892382
552,0.99720436
553,0.62112266
554,0.07512152
555,0.9974976
556,0.9939452
557,0.04837668
558,0.31292295
559,0.9974101
560,0.99618703
561,0.12150376
562,0.18531115
563,0.9973449
564,0.636975
565,0.9970204
566,0.07816156
567,0.9975177
568,0.9856618
569,0.048006393
570,0.15656705
571,0.9973326
572,0.68952405
573,0.5271276
574,0.14063708
575,0.26771253
576,0.08740765
577,0.921822
578,0.66783684
579,0.98889834
580,0.08344446
581,0.9974904
582,0.4330712
583,0.8709765
584,0.9974923
585,0.7789831
586,0.09666506
587,0.8717192
588,0.9948827
589,0.08516049
590,0.99729663
591,0.29273713
592,0.18903975
593,0.9975292
594,0.66763765
595,0.99752635
596,0.039285135
597,0.65597147
598,0.07190358
599,0.6199244
600,0.91281736
601,0.32429466
602,0.21697272
603,0.37551916
604,0.9974986
605,0.46998206
606,0.7603926
607,0.21810706
608,0.08295384
609,0.9963805
610,0.7131668
611,0.9195847
612,0.99752456
613,0.1688918
614,0.052486256
615,0.36189446
616,0.45155507
617,0.6878446
618,0.11220868
619,0.06698552
620,0.9970624
621,0.19636516
622,0.66840255
